grade_id,assessment_id,assessment_title,type,score,max_score,date,student_id,course_id,group_id
GR03309,C006-PR,Practical 2,practical,89.1,100,2026-04-17,S0301,C006,G08
GR03310,C006-EX,Midterm Exam,exam,78.2,100,2026-05-01,S0301,C006,G08
GR03311,C006-EXF,Final Exam,exam,80.8,100,2026-05-15,S0301,C006,G08
GR03312,C004-QZ,Quiz 1,quiz,77.3,100,2025-12-27,S0302,C004,G06
GR03313,C004-QZ,Quiz 2,quiz,75.3,100,2026-01-10,S0302,C004,G06
GR03314,C004-QZ,Quiz 3,quiz,67.7,100,2026-01-24,S0302,C004,G06
GR03315,C004-QZ,Quiz 4,quiz,77.5,100,2026-02-07,S0302,C004,G06
GR03316,C004-AS,Assignment 1,assignment,75.6,100,2026-02-21,S0302,C004,G06
GR03317,C004-AS,Assignment 2,assignment,52.6,100,2026-03-07,S0302,C004,G06
GR03318,C004-AS,Assignment 3,assignment,51.0,100,2026-03-21,S0302,C004,G06
GR03319,C004-PR,Practical 1,practical,64.0,100,2026-04-04,S0302,C004,G06
GR03320,C004-PR,Practical 2,practical,67.8,100,2026-04-18,S0302,C004,G06
GR03321,C004-EX,Midterm Exam,exam,62.5,100,2026-05-02,S0302,C004,G06
GR03322,C004-EXF,Final Exam,exam,45.1,100,2026-05-16,S0302,C004,G06
GR03323,C006-QZ,Quiz 1,quiz,75.4,100,2025-12-27,S0303,C006,G09
GR03324,C006-QZ,Quiz 2,quiz,93.2,100,2026-01-10,S0303,C006,G09
GR03325,C006-QZ,Quiz 3,quiz,69.4,100,2026-01-24,S0303,C006,G09
GR03326,C006-QZ,Quiz 4,quiz,80.5,100,2026-02-07,S0303,C006,G09
GR03327,C006-AS,Assignment 1,assignment,75.0,100,2026-02-21,S0303,C006,G09
GR03328,C006-AS,Assignment 2,assignment,55.3,100,2026-03-07,S0303,C006,G09
GR03329,C006-AS,Assignment 3,assignment,67.0,100,2026-03-21,S0303,C006,G09
GR03330,C006-PR,Practical 1,practical,79.7,100,2026-04-04,S0303,C006,G09
GR03331,C006-PR,Practical 2,practical,80.6,100,2026-04-18,S0303,C006,G09
GR03332,C006-EX,Midterm Exam,exam,74.1,100,2026-05-02,S0303,C006,G09
GR03333,C006-EXF,Final Exam,exam,79.2,100,2026-05-16,S0303,C006,G09
GR03334,C006-QZ,Quiz 1,quiz,73.7,100,2026-01-01,S0304,C006,G09
GR03335,C006-QZ,Quiz 2,quiz,80.9,100,2026-01-15,S0304,C006,G09
GR03336,C006-QZ,Quiz 3,quiz,86.8,100,2026-01-28,S0304,C006,G09
GR03337,C006-QZ,Quiz 4,quiz,80.9,100,2026-02-11,S0304,C006,G09
GR03338,C006-AS,Assignment 1,assignment,71.3,100,2026-02-24,S0304,C006,G09
GR03339,C006-AS,Assignment 2,assignment,83.2,100,2026-03-10,S0304,C006,G09
GR03340,C006-AS,Assignment 3,assignment,70.1,100,2026-03-23,S0304,C006,G09
GR03341,C006-PR,Practical 1,practical,67.4,100,2026-04-06,S0304,C006,G09
GR03342,C006-PR,Practical 2,practical,67.7,100,2026-04-19,S0304,C006,G09
GR03343,C006-EX,Midterm Exam,exam,93.2,100,2026-05-03,S0304,C006,G09
GR03344,C006-EXF,Final Exam,exam,81.4,100,2026-05-16,S0304,C006,G09
GR03345,C002-QZ,Quiz 1,quiz,58.9,100,2025-12-21,S0305,C002,G03
GR03346,C002-QZ,Quiz 2,quiz,90.6,100,2026-01-05,S0305,C002,G03
GR03347,C002-QZ,Quiz 3,quiz,73.9,100,2026-01-19,S0305,C002,G03
GR03348,C002-QZ,Quiz 4,quiz,78.7,100,2026-02-03,S0305,C002,G03
GR03349,C002-AS,Assignment 1,assignment,72.2,100,2026-02-17,S0305,C002,G03
GR03350,C002-AS,Assignment 2,assignment,47.1,100,2026-03-04,S0305,C002,G03
GR03351,C002-AS,Assignment 3,assignment,63.5,100,2026-03-18,S0305,C002,G03
GR03352,C002-PR,Practical 1,practical,80.3,100,2026-04-02,S0305,C002,G03
GR03353,C002-PR,Practical 2,practical,74.9,100,2026-04-16,S0305,C002,G03
GR03354,C002-EX,Midterm Exam,exam,65.0,100,2026-05-01,S0305,C002,G03
GR03355,C002-EXF,Final Exam,exam,63.4,100,2026-05-15,S0305,C002,G03
GR03356,C006-QZ,Quiz 1,quiz,82.3,100,2025-12-31,S0306,C006,G09
GR03357,C006-QZ,Quiz 2,quiz,85.3,100,2026-01-14,S0306,C006,G09
GR03358,C006-QZ,Quiz 3,quiz,80.7,100,2026-01-27,S0306,C006,G09
GR03359,C006-QZ,Quiz 4,quiz,78.8,100,2026-02-10,S0306,C006,G09
GR03360,C006-AS,Assignment 1,assignment,78.9,100,2026-02-23,S0306,C006,G09
GR03361,C006-AS,Assignment 2,assignment,64.6,100,2026-03-09,S0306,C006,G09
GR03362,C006-AS,Assignment 3,assignment,73.7,100,2026-03-23,S0306,C006,G09
GR03363,C006-PR,Practical 1,practical,79.5,100,2026-04-05,S0306,C006,G09
GR03364,C006-PR,Practical 2,practical,75.4,100,2026-04-19,S0306,C006,G09
GR03365,C006-EX,Midterm Exam,exam,64.7,100,2026-05-02,S0306,C006,G09
GR03366,C006-EXF,Final Exam,exam,80.2,100,2026-05-16,S0306,C006,G09
GR03367,C003-QZ,Quiz 1,quiz,75.7,100,2025-12-17,S0307,C003,G05
GR03368,C003-QZ,Quiz 2,quiz,69.7,100,2026-01-01,S0307,C003,G05
GR03369,C003-QZ,Quiz 3,quiz,69.7,100,2026-01-16,S0307,C003,G05
GR03370,C003-QZ,Quiz 4,quiz,86.0,100,2026-01-31,S0307,C003,G05
GR03371,C003-AS,Assignment 1,assignment,72.2,100,2026-02-15,S0307,C003,G05
GR03372,C003-AS,Assignment 2,assignment,70.3,100,2026-03-02,S0307,C003,G05
GR03373,C003-AS,Assignment 3,assignment,61.1,100,2026-03-16,S0307,C003,G05
GR03374,C003-PR,Practical 1,practical,82.5,100,2026-03-31,S0307,C003,G05
GR03375,C003-PR,Practical 2,practical,87.5,100,2026-04-15,S0307,C003,G05
GR03376,C003-EX,Midterm Exam,exam,71.1,100,2026-04-30,S0307,C003,G05
GR03377,C003-EXF,Final Exam,exam,65.1,100,2026-05-15,S0307,C003,G05
GR03378,C002-QZ,Quiz 1,quiz,84.7,100,2025-12-26,S0308,C002,G03
GR03379,C002-QZ,Quiz 2,quiz,93.4,100,2026-01-09,S0308,C002,G03
GR03380,C002-QZ,Quiz 3,quiz,73.4,100,2026-01-23,S0308,C002,G03
GR03381,C002-QZ,Quiz 4,quiz,57.5,100,2026-02-06,S0308,C002,G03
GR03382,C002-AS,Assignment 1,assignment,84.5,100,2026-02-20,S0308,C002,G03
GR03383,C002-AS,Assignment 2,assignment,82.7,100,2026-03-06,S0308,C002,G03
GR03384,C002-AS,Assignment 3,assignment,81.5,100,2026-03-20,S0308,C002,G03
GR03385,C002-PR,Practical 1,practical,61.3,100,2026-04-03,S0308,C002,G03
GR03386,C002-PR,Practical 2,practical,85.5,100,2026-04-17,S0308,C002,G03
GR03387,C002-EX,Midterm Exam,exam,76.8,100,2026-05-01,S0308,C002,G03
GR03388,C002-EXF,Final Exam,exam,86.8,100,2026-05-15,S0308,C002,G03
GR03389,C004-QZ,Quiz 1,quiz,82.6,100,2025-12-30,S0309,C004,G06
GR03390,C004-QZ,Quiz 2,quiz,75.5,100,2026-01-13,S0309,C004,G06
GR03391,C004-QZ,Quiz 3,quiz,84.3,100,2026-01-27,S0309,C004,G06
GR03392,C004-QZ,Quiz 4,quiz,67.5,100,2026-02-09,S0309,C004,G06
GR03393,C004-AS,Assignment 1,assignment,85.9,100,2026-02-23,S0309,C004,G06
GR03394,C004-AS,Assignment 2,assignment,67.2,100,2026-03-09,S0309,C004,G06
GR03395,C004-AS,Assignment 3,assignment,81.4,100,2026-03-22,S0309,C004,G06
GR03396,C004-PR,Practical 1,practical,81.3,100,2026-04-05,S0309,C004,G06
GR03397,C004-PR,Practical 2,practical,78.3,100,2026-04-19,S0309,C004,G06
GR03398,C004-EX,Midterm Exam,exam,76.7,100,2026-05-02,S0309,C004,G06
GR03399,C004-EXF,Final Exam,exam,68.7,100,2026-05-16,S0309,C004,G06
GR03400,C001-QZ,Quiz 1,quiz,74.1,100,2026-01-01,S0310,C001,G01
GR03401,C001-QZ,Quiz 2,quiz,78.1,100,2026-01-15,S0310,C001,G01
GR03402,C001-QZ,Quiz 3,quiz,64.0,100,2026-01-28,S0310,C001,G01
GR03403,C001-QZ,Quiz 4,quiz,82.4,100,2026-02-11,S0310,C001,G01
GR03404,C001-AS,Assignment 1,assignment,72.8,100,2026-02-24,S0310,C001,G01
GR03405,C001-AS,Assignment 2,assignment,62.7,100,2026-03-10,S0310,C001,G01
GR03406,C001-AS,Assignment 3,assignment,63.9,100,2026-03-23,S0310,C001,G01
GR03407,C001-PR,Practical 1,practical,63.0,100,2026-04-06,S0310,C001,G01
GR03408,C001-PR,Practical 2,practical,84.9,100,2026-04-19,S0310,C001,G01
GR03409,C001-EX,Midterm Exam,exam,71.8,100,2026-05-03,S0310,C001,G01
GR03410,C001-EXF,Final Exam,exam,65.8,100,2026-05-16,S0310,C001,G01
GR03411,C005-QZ,Quiz 1,quiz,69.9,100,2025-12-27,S0311,C005,G07
GR03412,C005-QZ,Quiz 2,quiz,74.7,100,2026-01-10,S0311,C005,G07
GR03413,C005-QZ,Quiz 3,quiz,55.8,100,2026-01-24,S0311,C005,G07
GR03414,C005-QZ,Quiz 4,quiz,62.1,100,2026-02-07,S0311,C005,G07
GR03415,C005-AS,Assignment 1,assignment,59.7,100,2026-02-21,S0311,C005,G07
GR03416,C005-AS,Assignment 2,assignment,67.4,100,2026-03-07,S0311,C005,G07
GR03417,C005-AS,Assignment 3,assignment,49.9,100,2026-03-21,S0311,C005,G07
GR03418,C005-PR,Practical 1,practical,43.4,100,2026-04-04,S0311,C005,G07
GR03419,C005-PR,Practical 2,practical,59.8,100,2026-04-18,S0311,C005,G07
GR03420,C005-EX,Midterm Exam,exam,67.4,100,2026-05-02,S0311,C005,G07
GR03421,C005-EXF,Final Exam,exam,61.3,100,2026-05-16,S0311,C005,G07
GR03422,C006-QZ,Quiz 1,quiz,64.6,100,2025-12-19,S0312,C006,G08
GR03423,C006-QZ,Quiz 2,quiz,59.8,100,2026-01-03,S0312,C006,G08
GR03424,C006-QZ,Quiz 3,quiz,70.9,100,2026-01-18,S0312,C006,G08
GR03425,C006-QZ,Quiz 4,quiz,95.7,100,2026-02-01,S0312,C006,G08
GR03426,C006-AS,Assignment 1,assignment,80.3,100,2026-02-16,S0312,C006,G08
GR03427,C006-AS,Assignment 2,assignment,71.8,100,2026-03-03,S0312,C006,G08
GR03428,C006-AS,Assignment 3,assignment,54.6,100,2026-03-17,S0312,C006,G08
GR03429,C006-PR,Practical 1,practical,67.8,100,2026-04-01,S0312,C006,G08
GR03430,C006-PR,Practical 2,practical,67.5,100,2026-04-16,S0312,C006,G08
GR03431,C006-EX,Midterm Exam,exam,76.8,100,2026-04-30,S0312,C006,G08
GR03432,C006-EXF,Final Exam,exam,83.5,100,2026-05-15,S0312,C006,G08
GR03433,C001-QZ,Quiz 1,quiz,89.3,100,2025-12-18,S0313,C001,G01
GR03434,C001-QZ,Quiz 2,quiz,81.8,100,2026-01-02,S0313,C001,G01
GR03435,C001-QZ,Quiz 3,quiz,76.1,100,2026-01-17,S0313,C001,G01
GR03436,C001-QZ,Quiz 4,quiz,78.8,100,2026-02-01,S0313,C001,G01
GR03437,C001-AS,Assignment 1,assignment,90.8,100,2026-02-15,S0313,C001,G01
GR03438,C001-AS,Assignment 2,assignment,68.8,100,2026-03-02,S0313,C001,G01
GR03439,C001-AS,Assignment 3,assignment,69.7,100,2026-03-17,S0313,C001,G01
GR03440,C001-PR,Practical 1,practical,67.9,100,2026-04-01,S0313,C001,G01
GR03441,C001-PR,Practical 2,practical,77.6,100,2026-04-15,S0313,C001,G01
GR03442,C001-EX,Midterm Exam,exam,85.2,100,2026-04-30,S0313,C001,G01
GR03443,C001-EXF,Final Exam,exam,71.7,100,2026-05-15,S0313,C001,G01
GR03444,C004-QZ,Quiz 1,quiz,74.9,100,2025-12-27,S0314,C004,G06
GR03445,C004-QZ,Quiz 2,quiz,64.9,100,2026-01-10,S0314,C004,G06
GR03446,C004-QZ,Quiz 3,quiz,78.0,100,2026-01-24,S0314,C004,G06
GR03447,C004-QZ,Quiz 4,quiz,91.8,100,2026-02-07,S0314,C004,G06
GR03448,C004-AS,Assignment 1,assignment,87.4,100,2026-02-21,S0314,C004,G06
GR03449,C004-AS,Assignment 2,assignment,48.0,100,2026-03-07,S0314,C004,G06
GR03450,C004-AS,Assignment 3,assignment,60.8,100,2026-03-21,S0314,C004,G06
GR03451,C004-PR,Practical 1,practical,67.4,100,2026-04-04,S0314,C004,G06
GR03452,C004-PR,Practical 2,practical,76.6,100,2026-04-18,S0314,C004,G06
GR03453,C004-EX,Midterm Exam,exam,78.1,100,2026-05-02,S0314,C004,G06
GR03454,C004-EXF,Final Exam,exam,81.5,100,2026-05-16,S0314,C004,G06
GR03455,C005-QZ,Quiz 1,quiz,54.7,100,2025-12-17,S0315,C005,G07
GR03456,C005-QZ,Quiz 2,quiz,53.3,100,2026-01-01,S0315,C005,G07
GR03457,C005-QZ,Quiz 3,quiz,44.6,100,2026-01-16,S0315,C005,G07
GR03458,C005-QZ,Quiz 4,quiz,62.5,100,2026-01-31,S0315,C005,G07
GR03459,C005-AS,Assignment 1,assignment,48.7,100,2026-02-15,S0315,C005,G07
GR03460,C005-AS,Assignment 2,assignment,48.6,100,2026-03-02,S0315,C005,G07
GR03461,C005-AS,Assignment 3,assignment,34.8,100,2026-03-16,S0315,C005,G07
GR03462,C005-PR,Practical 1,practical,49.5,100,2026-03-31,S0315,C005,G07
GR03463,C005-PR,Practical 2,practical,61.4,100,2026-04-15,S0315,C005,G07
GR03464,C005-EX,Midterm Exam,exam,52.7,100,2026-04-30,S0315,C005,G07
GR03465,C005-EXF,Final Exam,exam,55.6,100,2026-05-15,S0315,C005,G07
GR03466,C002-QZ,Quiz 1,quiz,67.9,100,2025-12-24,S0316,C002,G04
GR03467,C002-QZ,Quiz 2,quiz,92.7,100,2026-01-07,S0316,C002,G04
GR03468,C002-QZ,Quiz 3,quiz,86.6,100,2026-01-21,S0316,C002,G04
GR03469,C002-QZ,Quiz 4,quiz,64.4,100,2026-02-05,S0316,C002,G04
GR03470,C002-AS,Assignment 1,assignment,74.3,100,2026-02-19,S0316,C002,G04
GR03471,C002-AS,Assignment 2,assignment,57.8,100,2026-03-05,S0316,C002,G04
GR03472,C002-AS,Assignment 3,assignment,55.3,100,2026-03-19,S0316,C002,G04
GR03473,C002-PR,Practical 1,practical,65.7,100,2026-04-03,S0316,C002,G04
GR03474,C002-PR,Practical 2,practical,88.7,100,2026-04-17,S0316,C002,G04
GR03475,C002-EX,Midterm Exam,exam,65.5,100,2026-05-01,S0316,C002,G04
GR03476,C002-EXF,Final Exam,exam,72.5,100,2026-05-15,S0316,C002,G04
GR03477,C001-QZ,Quiz 1,quiz,76.9,100,2025-12-16,S0317,C001,G02
GR03478,C001-QZ,Quiz 2,quiz,72.9,100,2025-12-31,S0317,C001,G02
GR03479,C001-QZ,Quiz 3,quiz,76.9,100,2026-01-15,S0317,C001,G02
GR03480,C001-QZ,Quiz 4,quiz,63.3,100,2026-01-30,S0317,C001,G02
GR03481,C001-AS,Assignment 1,assignment,58.2,100,2026-02-14,S0317,C001,G02
GR03482,C001-AS,Assignment 2,assignment,53.8,100,2026-03-01,S0317,C001,G02
GR03483,C001-AS,Assignment 3,assignment,52.6,100,2026-03-16,S0317,C001,G02
GR03484,C001-PR,Practical 1,practical,65.8,100,2026-03-31,S0317,C001,G02
GR03485,C001-PR,Practical 2,practical,77.9,100,2026-04-15,S0317,C001,G02
GR03486,C001-EX,Midterm Exam,exam,69.6,100,2026-04-30,S0317,C001,G02
GR03487,C001-EXF,Final Exam,exam,66.6,100,2026-05-15,S0317,C001,G02
GR03488,C002-QZ,Quiz 1,quiz,61.4,100,2025-12-30,S0318,C002,G03
GR03489,C002-QZ,Quiz 2,quiz,81.2,100,2026-01-13,S0318,C002,G03
GR03490,C002-QZ,Quiz 3,quiz,65.4,100,2026-01-27,S0318,C002,G03
GR03491,C002-QZ,Quiz 4,quiz,61.5,100,2026-02-09,S0318,C002,G03
GR03492,C002-AS,Assignment 1,assignment,79.8,100,2026-02-23,S0318,C002,G03
GR03493,C002-AS,Assignment 2,assignment,73.5,100,2026-03-09,S0318,C002,G03
GR03494,C002-AS,Assignment 3,assignment,53.8,100,2026-03-22,S0318,C002,G03
GR03495,C002-PR,Practical 1,practical,70.5,100,2026-04-05,S0318,C002,G03
GR03496,C002-PR,Practical 2,practical,59.0,100,2026-04-19,S0318,C002,G03
GR03497,C002-EX,Midterm Exam,exam,57.0,100,2026-05-02,S0318,C002,G03
GR03498,C002-EXF,Final Exam,exam,80.3,100,2026-05-16,S0318,C002,G03
GR03499,C002-QZ,Quiz 1,quiz,77.0,100,2025-12-24,S0319,C002,G03
GR03500,C002-QZ,Quiz 2,quiz,57.0,100,2026-01-07,S0319,C002,G03
GR03501,C002-QZ,Quiz 3,quiz,84.1,100,2026-01-21,S0319,C002,G03
GR03502,C002-QZ,Quiz 4,quiz,58.7,100,2026-02-05,S0319,C002,G03
GR03503,C002-AS,Assignment 1,assignment,71.0,100,2026-02-19,S0319,C002,G03
GR03504,C002-AS,Assignment 2,assignment,55.4,100,2026-03-05,S0319,C002,G03
GR03505,C002-AS,Assignment 3,assignment,53.1,100,2026-03-19,S0319,C002,G03
GR03506,C002-PR,Practical 1,practical,75.1,100,2026-04-03,S0319,C002,G03
GR03507,C002-PR,Practical 2,practical,61.2,100,2026-04-17,S0319,C002,G03
GR03508,C002-EX,Midterm Exam,exam,83.7,100,2026-05-01,S0319,C002,G03
GR03509,C002-EXF,Final Exam,exam,99.0,100,2026-05-15,S0319,C002,G03
GR03510,C006-QZ,Quiz 1,quiz,70.8,100,2025-12-16,S0320,C006,G08
GR03511,C006-QZ,Quiz 2,quiz,71.9,100,2025-12-31,S0320,C006,G08
GR03512,C006-QZ,Quiz 3,quiz,82.8,100,2026-01-15,S0320,C006,G08
GR03513,C006-QZ,Quiz 4,quiz,77.8,100,2026-01-30,S0320,C006,G08
GR03514,C006-AS,Assignment 1,assignment,86.4,100,2026-02-14,S0320,C006,G08
GR03515,C006-AS,Assignment 2,assignment,57.7,100,2026-03-01,S0320,C006,G08
GR03516,C006-AS,Assignment 3,assignment,53.3,100,2026-03-16,S0320,C006,G08
GR03517,C006-PR,Practical 1,practical,66.7,100,2026-03-31,S0320,C006,G08
GR03518,C006-PR,Practical 2,practical,79.2,100,2026-04-15,S0320,C006,G08
GR03519,C006-EX,Midterm Exam,exam,68.9,100,2026-04-30,S0320,C006,G08
GR03520,C006-EXF,Final Exam,exam,70.3,100,2026-05-15,S0320,C006,G08
GR03521,C002-QZ,Quiz 1,quiz,55.0,100,2025-12-26,S0321,C002,G04
GR03522,C002-QZ,Quiz 2,quiz,77.5,100,2026-01-09,S0321,C002,G04
GR03523,C002-QZ,Quiz 3,quiz,72.4,100,2026-01-23,S0321,C002,G04
GR03524,C002-QZ,Quiz 4,quiz,78.9,100,2026-02-06,S0321,C002,G04
GR03525,C002-AS,Assignment 1,assignment,80.3,100,2026-02-20,S0321,C002,G04
GR03526,C002-AS,Assignment 2,assignment,55.9,100,2026-03-06,S0321,C002,G04
GR03527,C002-AS,Assignment 3,assignment,57.9,100,2026-03-20,S0321,C002,G04
GR03528,C002-PR,Practical 1,practical,71.9,100,2026-04-03,S0321,C002,G04
GR03529,C002-PR,Practical 2,practical,61.3,100,2026-04-17,S0321,C002,G04
GR03530,C002-EX,Midterm Exam,exam,66.7,100,2026-05-01,S0321,C002,G04
GR03531,C002-EXF,Final Exam,exam,72.2,100,2026-05-15,S0321,C002,G04
GR03532,C006-QZ,Quiz 1,quiz,71.8,100,2025-12-20,S0322,C006,G08
GR03533,C006-QZ,Quiz 2,quiz,71.0,100,2026-01-04,S0322,C006,G08
GR03534,C006-QZ,Quiz 3,quiz,73.3,100,2026-01-18,S0322,C006,G08
GR03535,C006-QZ,Quiz 4,quiz,54.3,100,2026-02-02,S0322,C006,G08
GR03536,C006-AS,Assignment 1,assignment,65.8,100,2026-02-16,S0322,C006,G08
GR03537,C006-AS,Assignment 2,assignment,62.7,100,2026-03-03,S0322,C006,G08
GR03538,C006-AS,Assignment 3,assignment,56.7,100,2026-03-18,S0322,C006,G08
GR03539,C006-PR,Practical 1,practical,80.9,100,2026-04-01,S0322,C006,G08
GR03540,C006-PR,Practical 2,practical,64.9,100,2026-04-16,S0322,C006,G08
GR03541,C006-EX,Midterm Exam,exam,71.7,100,2026-04-30,S0322,C006,G08
GR03542,C006-EXF,Final Exam,exam,90.1,100,2026-05-15,S0322,C006,G08
GR03543,C002-QZ,Quiz 1,quiz,61.3,100,2025-12-31,S0323,C002,G03
GR03544,C002-QZ,Quiz 2,quiz,73.4,100,2026-01-14,S0323,C002,G03
GR03545,C002-QZ,Quiz 3,quiz,58.1,100,2026-01-27,S0323,C002,G03
GR03546,C002-QZ,Quiz 4,quiz,56.8,100,2026-02-10,S0323,C002,G03
GR03547,C002-AS,Assignment 1,assignment,59.0,100,2026-02-23,S0323,C002,G03
GR03548,C002-AS,Assignment 2,assignment,45.6,100,2026-03-09,S0323,C002,G03
GR03549,C002-AS,Assignment 3,assignment,42.2,100,2026-03-23,S0323,C002,G03
GR03550,C002-PR,Practical 1,practical,66.8,100,2026-04-05,S0323,C002,G03
GR03551,C002-PR,Practical 2,practical,71.6,100,2026-04-19,S0323,C002,G03
GR03552,C002-EX,Midterm Exam,exam,55.9,100,2026-05-02,S0323,C002,G03
GR03553,C002-EXF,Final Exam,exam,52.3,100,2026-05-16,S0323,C002,G03
GR03554,C001-QZ,Quiz 1,quiz,94.9,100,2025-12-23,S0324,C001,G01
GR03555,C001-QZ,Quiz 2,quiz,92.7,100,2026-01-06,S0324,C001,G01
GR03556,C001-QZ,Quiz 3,quiz,93.6,100,2026-01-21,S0324,C001,G01
GR03557,C001-QZ,Quiz 4,quiz,95.7,100,2026-02-04,S0324,C001,G01
GR03558,C001-AS,Assignment 1,assignment,86.9,100,2026-02-18,S0324,C001,G01
GR03559,C001-AS,Assignment 2,assignment,64.7,100,2026-03-05,S0324,C001,G01
GR03560,C001-AS,Assignment 3,assignment,64.2,100,2026-03-19,S0324,C001,G01
GR03561,C001-PR,Practical 1,practical,85.8,100,2026-04-02,S0324,C001,G01
GR03562,C001-PR,Practical 2,practical,88.3,100,2026-04-17,S0324,C001,G01
GR03563,C001-EX,Midterm Exam,exam,96.8,100,2026-05-01,S0324,C001,G01
GR03564,C001-EXF,Final Exam,exam,74.7,100,2026-05-15,S0324,C001,G01
GR03565,C006-QZ,Quiz 1,quiz,68.9,100,2025-12-20,S0325,C006,G09
GR03566,C006-QZ,Quiz 2,quiz,83.7,100,2026-01-04,S0325,C006,G09
GR03567,C006-QZ,Quiz 3,quiz,71.8,100,2026-01-18,S0325,C006,G09
GR03568,C006-QZ,Quiz 4,quiz,60.4,100,2026-02-02,S0325,C006,G09
GR03569,C006-AS,Assignment 1,assignment,84.2,100,2026-02-16,S0325,C006,G09
GR03570,C006-AS,Assignment 2,assignment,51.7,100,2026-03-03,S0325,C006,G09
GR03571,C006-AS,Assignment 3,assignment,60.9,100,2026-03-18,S0325,C006,G09
GR03572,C006-PR,Practical 1,practical,95.7,100,2026-04-01,S0325,C006,G09
GR03573,C006-PR,Practical 2,practical,81.2,100,2026-04-16,S0325,C006,G09
GR03574,C006-EX,Midterm Exam,exam,64.8,100,2026-04-30,S0325,C006,G09
GR03575,C006-EXF,Final Exam,exam,75.4,100,2026-05-15,S0325,C006,G09
GR03576,C003-QZ,Quiz 1,quiz,65.3,100,2025-12-30,S0326,C003,G05
GR03577,C003-QZ,Quiz 2,quiz,82.2,100,2026-01-13,S0326,C003,G05
GR03578,C003-QZ,Quiz 3,quiz,70.1,100,2026-01-27,S0326,C003,G05
GR03579,C003-QZ,Quiz 4,quiz,77.4,100,2026-02-09,S0326,C003,G05
GR03580,C003-AS,Assignment 1,assignment,77.2,100,2026-02-23,S0326,C003,G05
GR03581,C003-AS,Assignment 2,assignment,56.3,100,2026-03-09,S0326,C003,G05
GR03582,C003-AS,Assignment 3,assignment,68.6,100,2026-03-22,S0326,C003,G05
GR03583,C003-PR,Practical 1,practical,91.1,100,2026-04-05,S0326,C003,G05
GR03584,C003-PR,Practical 2,practical,59.5,100,2026-04-19,S0326,C003,G05
GR03585,C003-EX,Midterm Exam,exam,78.0,100,2026-05-02,S0326,C003,G05
GR03586,C003-EXF,Final Exam,exam,63.6,100,2026-05-16,S0326,C003,G05
GR03587,C004-QZ,Quiz 1,quiz,68.9,100,2025-12-29,S0327,C004,G06
GR03588,C004-QZ,Quiz 2,quiz,71.1,100,2026-01-12,S0327,C004,G06
GR03589,C004-QZ,Quiz 3,quiz,73.2,100,2026-01-26,S0327,C004,G06
GR03590,C004-QZ,Quiz 4,quiz,80.4,100,2026-02-09,S0327,C004,G06
GR03591,C004-AS,Assignment 1,assignment,56.5,100,2026-02-22,S0327,C004,G06
GR03592,C004-AS,Assignment 2,assignment,57.3,100,2026-03-08,S0327,C004,G06
GR03593,C004-AS,Assignment 3,assignment,64.5,100,2026-03-22,S0327,C004,G06
GR03594,C004-PR,Practical 1,practical,63.2,100,2026-04-05,S0327,C004,G06
GR03595,C004-PR,Practical 2,practical,80.4,100,2026-04-18,S0327,C004,G06
GR03596,C004-EX,Midterm Exam,exam,83.6,100,2026-05-02,S0327,C004,G06
GR03597,C004-EXF,Final Exam,exam,82.0,100,2026-05-16,S0327,C004,G06
GR03598,C002-QZ,Quiz 1,quiz,61.1,100,2025-12-27,S0328,C002,G04
GR03599,C002-QZ,Quiz 2,quiz,59.5,100,2026-01-10,S0328,C002,G04
GR03600,C002-QZ,Quiz 3,quiz,65.5,100,2026-01-24,S0328,C002,G04
GR03601,C002-QZ,Quiz 4,quiz,71.9,100,2026-02-07,S0328,C002,G04
GR03602,C002-AS,Assignment 1,assignment,68.9,100,2026-02-21,S0328,C002,G04
GR03603,C002-AS,Assignment 2,assignment,57.3,100,2026-03-07,S0328,C002,G04
GR03604,C002-AS,Assignment 3,assignment,69.4,100,2026-03-21,S0328,C002,G04
GR03605,C002-PR,Practical 1,practical,78.0,100,2026-04-04,S0328,C002,G04
GR03606,C002-PR,Practical 2,practical,84.1,100,2026-04-18,S0328,C002,G04
GR03607,C002-EX,Midterm Exam,exam,80.5,100,2026-05-02,S0328,C002,G04
GR03608,C002-EXF,Final Exam,exam,65.8,100,2026-05-16,S0328,C002,G04
GR03609,C001-QZ,Quiz 1,quiz,65.6,100,2025-12-17,S0329,C001,G01
GR03610,C001-QZ,Quiz 2,quiz,66.7,100,2026-01-01,S0329,C001,G01
GR03611,C001-QZ,Quiz 3,quiz,72.6,100,2026-01-16,S0329,C001,G01
GR03612,C001-QZ,Quiz 4,quiz,83.3,100,2026-01-31,S0329,C001,G01
GR03613,C001-AS,Assignment 1,assignment,79.9,100,2026-02-15,S0329,C001,G01
GR03614,C001-AS,Assignment 2,assignment,55.9,100,2026-03-02,S0329,C001,G01
GR03615,C001-AS,Assignment 3,assignment,58.8,100,2026-03-16,S0329,C001,G01
GR03616,C001-PR,Practical 1,practical,57.1,100,2026-03-31,S0329,C001,G01
GR03617,C001-PR,Practical 2,practical,64.9,100,2026-04-15,S0329,C001,G01
GR03618,C001-EX,Midterm Exam,exam,74.6,100,2026-04-30,S0329,C001,G01
